UPC,Item Name,Department,Remaining,Sales Price
021078008033,magnesium ultra 120tbs source naturals,Vitamins,5,$18.99
021078015987,L-lysine 500mg 200cps,Vitamins,1,$18.99
021078028642,elderberry gummies source naturals,Vitamins,1,$9.50
021078028949,Vit D3 vegan 2000 IU source naturals,Vitamins,3,$18.99
684088232203,silver vertical spray 10ppm 1oz,Vitamins,4,$9.99
684088500043,natural healing gel silver 2oz,Vitamins,1,$19.99
097467336940,magnesium citrate gummies 60 nature's plus,Vitamins,1,$9.90
840081408537,nitric oxide PWR blod flow booster 60liquigels,Vitamins,1,$5.00
840081407899,L citrulline + L arginine 60liquigels,Vitamins,1,$14.00
840081405741,sensual woman 60liquigels,Vitamins,2,$32.99
854936003754,charcoal activated capsules,Vitamins,1,$14.99
854936003730,berberine advanced capsules,Vitamins,4,$29.99
854936003693,eye wellness w/zeaxanthin bio nutrition,Vitamins,1,$16.00
785571129328,kratom extra strength blueberry 30 gummies super speciosa,Vitamins,1,$68.99
021078104766,nettle 90tbs planetary herbals,Vitamins,2,$15.99
021078021988,d mannose 500mg 60cps source naturals,Vitamins,3,$24.99
857727004053,mushroom blend coffee pkt OG om,Vitamins,10,$2.99
856210008158,lion's mane OG 90cps,Vitamins,2,$29.99
733739046055,astragalus 500mg 100vcps now foods,Vitamins,1,$11.99
083000262531,mullein x multi symptom cough syrup 4oz nature's answer,Vitamins,2,$21.99
857727004077,mushroom hot chocolate single packet om,Vitamins,11,$2.99
857727004084,mushroom matcha single packet om,Vitamins,5,$2.99
083000262555,mullein x multi throat spray 2oz nature's answer,Vitamins,2,$18.39
856210008219,cordyceps OG 90cps,Vitamins,2,$29.99
850011996720,mushroom master blend OG 90cps,Vitamins,2,$19.90
850502007607,beauty powder citrus,Vitamins,1,$16.00
083000262562,mullein x kids cough syrup 4oz nature's answer,Vitamins,2,$21.99
696916115114,cranberry 90vcps kroeger,Vitamins,2,$16.99
382431104039,antacid watermelon pkt wonderbelly,Vitamins,1,$1.60
733739018397,super omega 3 6 9 90sftgls NOW FOODS,Vitamins,3,$18.99
634024031018,blood tonic syrup 6oz,Vitamins,3,$19.99
852906004251,elderberry immune support spray mickelberry,Vitamins,1,$11.99
733739030870,quercetin phytosomal  NOW FOODS,Vitamins,2,$15.90
3291854102195,black seed oil OG 16oz herb to body,Vitamins,5,$49.99
061998614105,ashwagandha 120sgls,Vitamins,1,$23.99
840081410448,berberine fat burner liquid softgels irwin,Vitamins,1,$39.99
083000162541,goldenseal 50vcps,Vitamins,1,$27.99
021078003175,magnesium chelate complex source naturals,Vitamins,1,$9.29
021078107675,triphala 4oz liquid,Vitamins,2,$25.49
733739046253,cayenne 500mg 100vcps NOW FOODS,Vitamins,4,$9.99
860002151519,zeolite 90cps bucklebury,Vitamins,3,$29.99
810014679198,d mannose pure powder,Vitamins,3,$59.99
850019274738,CBD sleep gummies 2 pk cv sciences,Vitamins,7,$4.79
691821317165,soursop living bitters OG 8oz herb to body,Vitamins,2,$27.99
605069991315,party smart 10 gummies himalaya,Vitamins,2,$9.49
3433764152222,colon cleanser bitters 16oz herb to body,Vitamins,1,$26.99
382431000065,antacid strawberry travel size wonderbelly,Vitamins,1,$5.99
,citrus bergamot 60 capsules double wood,Vitamins,8,$18.00
097467037625,Hema-Plex 60tbs nature's plus,Vitamins,2,$24.99
727783904133,magnesium selenium zinc new chapter,Vitamins,2,$27.99
860005554911,kava chill pills moon mint up side,Vitamins,1,$14.99
860009687578,shilajit 60vcps bio nutrition,Vitamins,2,$21.99
5065022177005,shilajit resin jar magictree,Vitamins,1,$34.99
733739001337,proline 500mg 120 vcps NOW FOODS,Vitamins,1,$18.99
733739018809,wheat germ oil NOW FOODS,Vitamins,2,$15.99
097467025653,quercetin 500mg 60cps,Vitamins,3,$18.99
097467028241,vitamin K complex 60vcps nature's plus,Vitamins,3,$19.99
097467039735,krill antarctic oil 500mg nature's plus,Vitamins,1,$24.99
097467051683,suntheanine L-Theanine 200mg 60vcps nature's plus,Vitamins,3,$22.99
097467104389,vitamin D with K 60 chewable nature's plus,Vitamins,3,$14.49
097467495647,CoQ10  200mg beyond ubiquinol 30ct,Vitamins,3,$48.99
097467496125,curcumin 500mg 60 nature's plus,Vitamins,3,$32.99
097467496156,curcumin 1000mg 60 nature's plus,Vitamins,1,$55.99
097467336094,magnesium kalmassure glycinate 90cps nature's plus,Vitamins,1,$18.99
097467495685,CoQ10  100mg beyond ubiquinol 30ct,Vitamins,3,$29.99
097467495739,CoQ10 50mg beyond ubiquinol 60ct,Vitamins,3,$29.99
097467445611,reflux ease vanilla 60 chewables nature's plus,Vitamins,1,$24.99
765203089121,shilajit 4oz nature's vision,Vitamins,3,$29.99
689269455600,citrus max 90 pkt coromega,Vitamins,3,$27.90
,glass bottle empty amber w/DROPPER 1oz,Vitamins,12,$1.69
840081411551,beets for cardio peak performance 60 liquigels irwin,Vitamins,2,$19.00
840081410684,sleep fit pm fat burner 60sgls irwin,Vitamins,2,$14.00
641356164543,umckaloabo 4oz la naturals,Vitamins,1,$17.99
641356174306,paracide raw formula 90vcps la naturals,Vitamins,2,$19.99
641356048515,parasite formula 1oz la naturals,Vitamins,3,$17.99
641356047013,aller calm 1oz la naturals,Vitamins,1,$15.99
641356221918,bitters mint spray 1oz la naturals,Vitamins,1,$15.99
641356174009,kava gold raw formula 90vcps la naturals,Vitamins,1,$25.99
771733112994,Go-Out capsules bell,Vitamins,3,$22.99
3433764122317,charcoal activated powder 4oz herb to body,Vitamins,4,$11.99
733739728111,D-Mannose 500mg 100 veg caps NOW FOODS,Vitamins,5,$26.99
641356156203,valerian raw herb 90vcps la naturals,Vitamins,1,$15.99
641356185913,stone blaster chanca piedra1oz la naturals,Vitamins,2,$17.99
641356039018,cayenne1oz la naturals,Vitamins,2,$14.99
641356047419,echinacea goldenseal1oz la naturals,Vitamins,5,$15.99
641356040618,fennel 1oz la naturals,Vitamins,3,$14.99
641356044913,skullcap 1oz la naturals,Vitamins,2,$14.99
641356046214,wild yam 1oz la naturals,Vitamins,2,$15.99
856269006006,lozenges honey alpinola,Vitamins,2,$4.50
635824007654,Orega spray,Vitamins,2,$9.99
733739004758,inositol 500mg 100cps NOW FOODS,Vitamins,1,$12.99
850021920746,lion's mane 60vcps youth theory,Vitamins,3,$20.99
733739020543,HMB 500mg 120vcps NOW FOODS,Vitamins,4,$39.99
733739020574,HMB 90gm powderNOW FOODS,Vitamins,3,$32.99
700522168188,vitamin pill case plastic container,Vitamins,3,$2.99
083000262593,mullein x cough syrup nighttime 4oz nature's answer,Vitamins,3,$24.99
810110580114,ashwagandha lemon lime gummies organic india,Vitamins,2,$25.99
851745001179,bladder health 60vcps,Vitamins,1,$34.99
633422596327,mycobrew cocoa pkt,Vitamins,24,$1.99
633422849799,mycobrew mocha pkt,Vitamins,2,$1.99
633422910741,mycobrew matcha pkt,Vitamins,31,$1.99
633422539973,mycobrew coffee pkt,Vitamins,24,$1.99
040232380129,cough syrup ivy leaf,Vitamins,3,$13.99
898631000304,tri enza pomegranate lemonade chewable enzymes,Vitamins,3,$29.90
641356221819,bitters citrus spray 1oz la naturals,Vitamins,3,$15.99
635824004141,oregano cinnamon oil 1oz,Vitamins,1,$29.99
635824009184,pine power plus 8oz,Vitamins,1,$39.99
858631002579,allercleanse extra strength,Vitamins,1,$9.50
627843468417,prebiotic resistant starch fiber,Vitamins,3,$19.99
641356154704,echinacea goldenseal raw formula 90vcps la naturals,Vitamins,1,$21.99
641356156104,turmeric raw formula 90vcps la naturals,Vitamins,1,$29.99
641356228405,irish moss powder 90vcps la naturals,Vitamins,1,$17.99
856396003008,rapid immune defense hybrid cr,Vitamins,4,$11.50
856396003046,rapid nasal and sinus support hybrid ar 30,Vitamins,3,$29.99
856396003121,rapid nasal and sinus support hybrid ar 10,Vitamins,9,$6.90
701748763584,ashwagandha  500mg 60cps natural relief,Vitamins,12,$7.90
013964302806,Blood Pressure 60cps natural relief,Vitamins,2,$34.99
659670030086,calcium plus ionic fizz mixed berry 7.41 oz pure essence,Vitamins,3,$34.99
659670031014,magnesium plus ionic fizz raspberry lemonade 7.41 oz pure essence,Vitamins,3,$28.99
659670031069,magnesium plus ionic fizz orange vanilla 7.41 oz pure essence,Vitamins,4,$28.99
633422292953,mushroom mycoshield licorice root spray host defense,Vitamins,1,$9.99
633422228815,mushroom mycoshield peppermint spray host defense,Vitamins,2,$9.99
633422543093,mushroom mycoshield citrus spray host defense,Vitamins,1,$9.99
633422938493,mushroom mycoshield cinnamon spray host defense,Vitamins,2,$9.99
633422031620,lion's mane mushroom 60caps host defense,Vitamins,2,$28.99
733739046802,ginger root 100tbs NOW FOODS,Vitamins,1,$11.99
021078021667,Articpure Krill Oil 500 MG,Vitamins,2,$49.99
633422038124,mycommunity mushroom immune support 90vcps,Vitamins,1,$39.99
633422477718,turkey tail mushroom powder 100gm host defense,Vitamins,4,$28.99
633422354521,stamets 7 mushroom powder 100gm host defense,Vitamins,2,$29.99
633422522319,lion's mane mushroom powder 200gm host defense,Vitamins,2,$39.99
633422112398,turkey tail mushroom powder 200gm host defense,Vitamins,2,$39.99
633422301235,stamets 7 mushroom powder 200gm host defense,Vitamins,1,$39.99
633422125459,mycobrew mocha box,Vitamins,1,$19.99
840081411384,extra strength testosterone up V2 60 liquigels irwin,Vitamins,1,$29.00
840081411421,vitality and recovery testosterone up men 60 & up 60 liquigels irwin,Vitamins,2,$32.00
840081411636,stored belly fat burner with caloriburn 40liquigls irwin,Vitamins,5,$24.00
785571129304,kratom super red capsules 60vcps super speciosa,Vitamins,1,$24.99
633422397771,brainpower stack mushroom powder 100gm host defense,Vitamins,2,$28.99
083000001390,bladderwrack low alcohol 1oz natures answer,Vitamins,8,$14.99
306969044049,arnica montana  arthritis care,Vitamins,4,$13.99
603573364670,ubiquinol 100mg 60sgls,Vitamins,1,$49.99
860005961689,CBD sleep ez pillowz slumber berry 30 vegan gummies,Vitamins,8,$26.99
021078100263,ginseng revitalizer 90tbs planetary,Vitamins,2,$29.99
021078100638,echinacea defense 90tbs planetary,Vitamins,2,$24.99
021078015956,echinacea extract 100cps source naturals,Vitamins,2,$14.99
734027909069,ginger rescue lozenges soft 800mg 3oz bag ginger people,Vitamins,3,$11.99
097467030435,multi adult ultra ll daily 180tbs nature's plus,Vitamins,2,$74.99
083000161506,cayenne 90 cps natures answer,Vitamins,3,$14.99
857549002343,kollagel collagen,Vitamins,3,$39.99
857549002008,collagen marine pure,Vitamins,2,$29.99
857549002015,collagen marine with hyaluronic acid,Vitamins,3,$31.99
850043735403,CBD + THC 10mg aura alpine apple 20 gummies,Vitamins,3,$25.00
727783902573,vitamin C fermented 60 new chapter,Vitamins,2,$38.99
727783902993,elderberry 60 gummies,Vitamins,7,$14.99
733739004567,B 6 NOW FOODS,Vitamins,4,$8.99
021078004455,vitamin C timed release 1000mg source naturals,Vitamins,1,$16.99
021078004622,vitamin C chewable 500mg source naturals,Vitamins,3,$14.99
710363262419,immuno shield 100sgls irwin,Vitamins,1,$27.99
710363586393,vitamin C plus urgent rescue sgels irwin,Vitamins,2,$25.99
840081412268,female balance 60sgls irwin,Vitamins,3,$36.99
840081412169,healthy brain 60liquigels,Vitamins,2,$39.99
840081412091,shatavari 60liquigels irwin,Vitamins,2,$28.99
088395129506,D3 super daily liquid vegetarian .086oz,Vitamins,1,$19.99
641356044814,saw palmetto 1oz la naturals,Vitamins,3,$15.99
641356037915,black walnut green 1oz la naturals,Vitamins,2,$14.99
363113337006,gluten detox spray 1oz liddell labs,Vitamins,1,$5.00
6918212907656,sea moss 60 capsules  herb to body,Vitamins,3,$16.59
021718608029,bio strath 8.4 oz,Vitamins,2,$29.99
075820160159,swiss kriss herbal laxative flakes 1 1/2 oz,Vitamins,3,$6.99
3291854102874,turmeric living bitters 16oz herb to body,Vitamins,2,$26.99
641356085718,bilberry 1oz la naturals,Vitamins,1,$14.99
641356041110,ginkgo 1oz la naturals,Vitamins,2,$14.99
741273403579,get it done motivation kit bach,Vitamins,2,$24.99
641356039117,chamomile 1oz la naturals,Vitamins,2,$14.99
733739014924,silica complex 180tbs NOW FOODS,Vitamins,3,$32.99
710363568351,daily gentle cleanse 60liquigels,Vitamins,1,$25.99
097467307513,folate 60vcps nature's plus,Vitamins,2,$11.99
097467395183,cranberry 500mg 60cps nature's plus,Vitamins,1,$18.99
097467376878,iron hema plex liquid 8.5oznature's plus,Vitamins,3,$19.99
097467496118,curcumin lozenges nature's plus,Vitamins,4,$26.99
817598000714,GLP-1(ozempic) support 90cps youth theory,Vitamins,2,$29.99
850001449441,prenatal vitamins mama knows best oceanblue,Vitamins,1,$10.00
850001449373,Oceanblue Omega 750mg,Vitamins,4,$7.99
850001449380,omega everyday 90sgls oceanblue,Vitamins,4,$18.99
850001449410,DHA 1000mg brain fuel 60sgls oceanblue,Vitamins,6,$18.99
850001449397,omega everyday mini 60sgls oceanblue,Vitamins,5,$12.99
850001449427,EPA 1000mg mood food 60sgls oceanblue,Vitamins,4,$18.99
850021920333,K2D3 gummy peach 60 youth theory,Vitamins,1,$20.99
878941000348,calcium magnesium complete 1:1 120tbs trace minerals,Vitamins,5,$24.99
3433764142766,tongkat Ali longjack 60 capsules  herb to body,Vitamins,3,$17.99
041954340897,herbalozenge elderberry zinc 18 loz bag zand,Vitamins,1,$4.49
850083008253,mocca energy dark chocolate orange gummies,Vitamins,6,$3.49
850083008536,mocca energy salted caramel gummies,Vitamins,2,$3.49
850051627196,multi mushroom gummies,Vitamins,1,$19.99
733739005069,choline 300mg 100cps now foods,Vitamins,2,$15.99
097467051645,NAC pro 60vcps nature's plus,Vitamins,3,$13.99
021078007135,quercetin activated 100cps,Vitamins,1,$19.99
641356046313,wormwood 1oz la naturals,Vitamins,3,$15.99
641356167131,lustrous hair for women la naturals,Vitamins,3,$23.99
049479001644,enzyme complex vegetarian 90vcps futurebiotics,Vitamins,1,$16.99
733739026989,spirulina 500mg 200vcps now foods,Vitamins,2,$17.99
811839032670,turmeric 2oz global healing,Vitamins,3,$24.99
051494105801,magnesium L-Threonate 90cps megafood,Vitamins,1,$45.99
097467051621,NAC pro 1200 60cps nature's plus,Vitamins,3,$12.99
097467073272,green tea 750mg 60vcps nature's plus,Vitamins,3,$11.00
097467475922,dreaminol berry chewable 90tbs,Vitamins,2,$19.99
850043735526,CBD + THC 2.5mg aura fizz 20 tablets,Vitamins,7,$21.00
3433764152291,elderberry sea moss 60 capsules  herb to body,Vitamins,3,$16.59
3291854112583,soursop living bitters mixed berry OG 8oz herb to body,Vitamins,3,$28.99
,glass bottle empty amber w/MISTER spray 4oz,Vitamins,18,$2.69
696916106686,wormwood kit Kroeger,Vitamins,2,$67.99
696916100400,wormwood combination 100vcps kroeger,Vitamins,2,$16.99
733739003560,D 3 2500 IU 180sgls NOW FOODS,Vitamins,1,$15.99
733739033734,hair skin nails 90cps NOW FOODS,Vitamins,1,$29.99
780001953801,throat soothers pastilles packet .42 oz St. Claire's,Vitamins,48,$1.49
741273404477,pastilles watermelon 50gm,Vitamins,2,$11.99
684088700078,silver 3 piece travel kit,Vitamins,3,$26.99
858961001419,migraine headache therapy homeopathic,Vitamins,2,$11.99
,vit D 1000IU 60 nature's plus,Vitamins,3,$15.99
785571128024,kratom jolt 10pk super speciosa,Vitamins,2,$15.99
785571129403,kratom tincture watermelon super speciosa,Vitamins,3,$23.99
051494105689,turmeric fast acting 60cps megafood,Vitamins,1,$34.99
641356197206,bacopa 90vcps la naturals,Vitamins,2,$19.99
641356039810,dandelion1oz la naturals,Vitamins,3,$14.99
641356066519,horsechestnut1oz la naturals,Vitamins,2,$14.99
641356042711,milk thistle OG 1oz la naturals,Vitamins,3,$14.99
641356155800,nettles 75vcps la naturals,Vitamins,2,$14.99
641356173705,fenugreek vcps la naturals,Vitamins,1,$14.99
850042176139,NMN 500,Vitamins,6,$49.99
850042176849,NAD+ blood sugar support NMN berberine ALA,Vitamins,3,$49.99
850042176948,NR300 resveratrol NAD longevity,Vitamins,2,$49.99
083000164613,calcium magnesium  120 vcps nature's answer,Vitamins,2,$36.99
083000261060,B12 methyl liquid spray,Vitamins,2,$22.99
811839033097,toxin binder global healing,Vitamins,3,$34.99
811839032137,oxy powder global healing,Vitamins,2,$29.99
811839033257,microsomal foreign protein cleanse  global healing,Vitamins,3,$46.99
335824000203,Oreganol  super strength 1oz,Vitamins,1,$52.99
355724001919,thyro nourish 120cps ridgecrest herbals,Vitamins,2,$43.99
021078015345,CoQ 10 200mg 60sgls,Vitamins,1,$29.99
854936003822,ashwagandha stress wellness 60v capsules,Vitamins,3,$22.99
860009687585,emotional 60v capsules,Vitamins,2,$22.99
858631002739,everyday immune cleanse nasal spray,Vitamins,4,$6.00
858631002128,allercleanse deep nasal spray,Vitamins,4,$5.00
850046938320,cough & congestion spray homeopathic .67oz TRP,Vitamins,1,$9.99
850046938337,mucus & sinus spray homeopathic .67oz TRP,Vitamins,1,$12.99
733739001696,L-tryptophan 1000mg 60vcps NOW FOODS,Vitamins,1,$37.99
733739004673,B12 methyl 1000mcg 250 lozenges NOW FOODS,Vitamins,2,$27.99
733739745934,ashwagandha 450mg 120vcps NOW FOODS,Vitamins,2,$21.99
850051627325,lion's mane cinnamon tincture fungies,Vitamins,2,$19.99
083502401209,psyllium husk 12oz healthplus,Vitamins,1,$21.99
843119103657,CBN stay asleep huckleberry 20mg 6 gummies charlotte's web,Vitamins,2,$7.99
857307003742,vitamin E 1oz earth's care,Vitamins,2,$0.00
840081402511,love my legs 60liquigels irwin,Vitamins,3,$37.99
853244003333,joint collagen tbs,Vitamins,3,$39.99
083000011979,graviola soursop 1 oz,Vitamins,1,$21.99
850043735380,reshape 60 caps,Vitamins,6,$42.99
850043735373,clarity 30 gummies,Vitamins,3,$39.99
850043735366,peace 30 gummies,Vitamins,3,$39.99
710363592127,collagen beauty 80liquigels irwin,Vitamins,4,$34.99
840081412312,ashwagandha brain  healthy mood 60 liquigels irwin,Vitamins,2,$36.99
083502103530,probiotic 180cps healthplus,Vitamins,1,$27.99
083502103721,revitalize 60cps healthplus,Vitamins,2,$18.00
840081413081,magnesium beets COQ10 60 liquigels irwin,Vitamins,2,$34.99
840081413128,magnesium milk thistle 60 liquigels irwin,Vitamins,2,$34.99
840081413166,power to sleep magnesium  60sgls irwin,Vitamins,2,$25.99
710363568191,inflamma less 80liquigels,Vitamins,3,$34.99
641356046818,yohimbe 1oz la naturals,Vitamins,2,$16.99
641356155107,ginseng american raw la naturals,Vitamins,2,$23.99
641356155404,hawthorn vcps la naturals,Vitamins,1,$13.99
3291854112033,shilajit extract 4oz herb to body,Vitamins,2,$17.99
051494103333,Methyl B12 vegan megafood 90 caps,Vitamins,2,$33.99
051494601709,magnesium citrate glycinate malate megafood,Vitamins,1,$26.99
733739024329,liver 100caps NOW FOODS,Vitamins,1,$21.99
856420006234,seasonal support Allurtica 10 cps Utzy,Vitamins,12,$5.99
856420006210,seasonal support Allurtica 40 cps Utzy,Vitamins,3,$17.99
856420006159,melatonin micro low dose 120 cps Utzy,Vitamins,3,$19.99
856420006395,nattokinase 60 cps Utzy,Vitamins,3,$29.99
856420006524,magnesium & inositol drink mix strawberry 7.3oz Utzy,Vitamins,3,$34.99
665231610017,tongkat ali extract 1oz,Vitamins,3,$39.99
306969099070,camilia tumy 10 dose boiron,Vitamins,1,$9.99
097467996632,multi source of life liquid gold 30ml,Vitamins,48,$2.99
097467303454,multi women her journey 30tbs,Vitamins,1,$17.99
097467303416,multi women her journey 30tbs,Vitamins,3,$17.99
878941009396,power pak berry canister trace minerals,Vitamins,6,$39.99
878941000089,trace mineral drops .5oz trace minerals,Vitamins,5,$8.49
878941009464,concentrace daily mineral powder trace minerals,Vitamins,6,$38.99
